batch_id,batch_order,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,canonical_name,pricing,lang,classification,candidate_import_recommendation,url,domain,occurrence_count,source_files,source_locations,registry_target_ids,registry_submit_urls
p2-recheck-003,120,P2,26,184,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,chayagrossberg.com,unknown,unknown,missing_domain,needs_manual_review,https://chayagrossberg.com/diagnosis-versus-you,chayagrossberg.com,1,resources/backlink-resources.json,resources/backlink-resources.json:664,,
p2-recheck-003,121,P2,26,185,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,chayagrossberg.com,unknown,unknown,missing_domain,needs_manual_review,https://chayagrossberg.com/how-do-you-know-if-youre-receiving-informed-consent,chayagrossberg.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1621,,
p2-recheck-003,122,P2,26,186,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,chhs.news.niu.edu,unknown,unknown,missing_domain,needs_manual_review,https://chhs.news.niu.edu/2025/01/15/niu-school-of-nursing-adds-hispanic-student-nurses-alianza-hsna-to-support-students,chhs.news.niu.edu,1,resources/backlink-resources.json,resources/backlink-resources.json:70,,
p2-recheck-003,123,P2,26,187,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,cinescopia.com,unknown,unknown,missing_domain,needs_manual_review,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08,cinescopia.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1247,,
p2-recheck-003,124,P2,26,189,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,claude.ai,unknown,unknown,missing_domain,needs_manual_review,https://claude.ai/code,claude.ai,1,docs/guide.md,docs/guide.md:17,,
p2-recheck-003,125,P2,26,190,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,claude.ai,unknown,unknown,missing_domain,needs_manual_review,https://claude.ai/code)%EF%BC%8C%E4%BD%A0%E4%B8%8D%E9%9C%80%E8%A6%81%E7%9C%8B%E4%BB%BB%E4%BD%95%E5%85%B6%E4%BB%96%E6%96%87%E6%A1%A3%E3%80%82Clone,claude.ai,1,docs/tutorial.md,docs/tutorial.md:5,,
p2-recheck-003,126,P2,26,194,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,community.ops.io,unknown,unknown,missing_domain,needs_manual_review,https://community.ops.io/albacube_d9724d5112893f8a,community.ops.io,1,resources/backlink-resources.json,resources/backlink-resources.json:994,,
p2-recheck-003,127,P2,26,195,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,completelydelicious.com,unknown,unknown,missing_domain,needs_manual_review,https://www.completelydelicious.com/tips/make-brownies-shiny-crackly-crust,completelydelicious.com,1,resources/backlink-resources.json,resources/backlink-resources.json:411,,
p2-recheck-003,128,P2,26,196,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,cornbeanspigskids.com,unknown,unknown,missing_domain,needs_manual_review,https://www.cornbeanspigskids.com/2024/08/back-to-school-my-kids-favorite.html,cornbeanspigskids.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2292,,
p2-recheck-003,129,P2,26,197,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,craftberrybush.com,unknown,unknown,missing_domain,needs_manual_review,https://www.craftberrybush.com/2017/08/watercolor-lessons-and-free-printable.html,craftberrybush.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2215,,
p2-recheck-003,130,P2,26,198,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,craftberrybush.com,unknown,unknown,missing_domain,needs_manual_review,https://www.craftberrybush.com/2025/01/heart-shaped-flower-arrangement-for-valentines-day.html,craftberrybush.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1126,,
p2-recheck-003,131,P2,26,207,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,demilked.com,unknown,unknown,missing_domain,needs_manual_review,https://www.demilked.com/just-a-girl,demilked.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1401,,
p2-recheck-003,132,P2,26,209,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,digitalwellbeing.org,unknown,unknown,missing_domain,needs_manual_review,https://digitalwellbeing.org/five-reasons-why-chatgpt-is-the-future-of-digital-mental-health-support,digitalwellbeing.org,1,resources/backlink-resources.json,resources/backlink-resources.json:1907,,
p2-recheck-003,133,P2,26,211,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,dinnerwithjulie.com,unknown,unknown,missing_domain,needs_manual_review,https://www.dinnerwithjulie.com/2017/12/05/nigels-fruitcake,dinnerwithjulie.com,1,resources/backlink-resources.json,resources/backlink-resources.json:708,,
p2-recheck-003,134,P2,26,212,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,dinnerwithjulie.com,unknown,unknown,missing_domain,needs_manual_review,https://www.dinnerwithjulie.com/2019/12/23/kaiserschmarrn-torn-shredded-pancake,dinnerwithjulie.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1467,,
p2-recheck-003,135,P2,26,213,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,dinnerwithjulie.com,unknown,unknown,missing_domain,needs_manual_review,https://www.dinnerwithjulie.com/2021/11/03/plant-based-deep-n-delicious-chocolate-cake,dinnerwithjulie.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1115,,
p2-recheck-003,136,P2,26,214,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,dinnerwithjulie.com,unknown,unknown,missing_domain,needs_manual_review,https://www.dinnerwithjulie.com/recipes/butterscotch-pecan-mmmuffins,dinnerwithjulie.com,1,resources/backlink-resources.json,resources/backlink-resources.json:1027,,
p2-recheck-003,137,P2,26,218,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,diythrill.com,unknown,unknown,missing_domain,needs_manual_review,https://diythrill.com/2018/09/23/orange-citrus-poo-pourri-recipe,diythrill.com,1,resources/backlink-resources.json,resources/backlink-resources.json:741,,
p2-recheck-003,138,P2,26,222,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,earthpeopletechnology.com,unknown,unknown,missing_domain,needs_manual_review,https://earthpeopletechnology.com/forums/profile/contractwarn,earthpeopletechnology.com,1,resources/backlink-resources.json,resources/backlink-resources.json:510,,
p2-recheck-003,139,P2,26,225,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,eilentein.com,unknown,unknown,missing_domain,needs_manual_review,http://www.eilentein.com/2019/02/ryijy-ja-kuinka-sen-tein.html,eilentein.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2457,,
p2-recheck-003,140,P2,26,232,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,everythingboardgames.com,unknown,unknown,missing_domain,needs_manual_review,https://everythingboardgames.com/2024/11/exploring-the-world-of-online-board-games.html,everythingboardgames.com,1,resources/backlink-resources.json,resources/backlink-resources.json:2149,,
